temp,magnetisation
1.755512,-0.970442278
1.763528,-0.970492517
1.771544,-0.968767275
1.77956,-0.96793375
1.787576,-0.966917133
1.795592,-0.965785978
1.803608,-0.965576074
1.811624,-0.96383798
1.81964,-0.963410498
1.827656,-0.962589728
1.835672,-0.960902198
1.843688,-0.960980603
1.851704,-0.959068092
1.85972,-0.958386949
1.867736,-0.956524054
1.875752,-0.956357457
1.883768,-0.95479401
1.891784,-0.954305165
1.8998,-0.952698763
1.907816,-0.950312869
1.915832,-0.949853419
1.923848,-0.948283141
1.931864,-0.946481616
1.93988,-0.946573343
1.947896,-0.945449371
1.955912,-0.943383668
1.963928,-0.942676218
1.971944,-0.940031409
1.97996,-0.939436595
1.987976,-0.936532703
1.995992,-0.935390438
2.004009,-0.933576136
2.012025,-0.931943946
2.020041,-0.931198068
2.028057,-0.929641163
2.036073,-0.927458204
2.044089,-0.925505103
2.052105,-0.923536845
2.060121,-0.922291023
2.068137,-0.921028096
2.076153,-0.917552488
2.084169,-0.915625127
2.092185,-0.914734899
2.100201,-0.911131954
2.108217,-0.910083333
2.116233,-0.907470823
2.124249,-0.906098316
2.132265,-0.903374074
2.140281,-0.900876767
2.148297,-0.898418597
2.156313,-0.896028577
2.164329,-0.894451814
2.172345,-0.889745039
2.180361,-0.88824757
2.188377,-0.88479847
2.196393,-0.882096727
2.204409,-0.880428583
2.212425,-0.879115429
2.220441,-0.875080879
2.228457,-0.871856296
2.236473,-0.870567467
2.244489,-0.863779135
2.252505,-0.862841051
2.260521,-0.860014002
2.268538,-0.855606152
2.276554,-0.853013427
2.28457,-0.849043932
2.292586,-0.844980252
2.300602,-0.841995946
2.308618,-0.839532513
2.316634,-0.834189854
2.32465,-0.833026541
2.332666,-0.827727185
2.340682,-0.823710591
2.348698,-0.819141037
2.356714,-0.816677183
2.36473,-0.809089363
2.372746,-0.806632617
2.380762,-0.800956266
2.388778,-0.79691565
2.396794,-0.793454903
2.40481,-0.787214543
2.412826,-0.783888426
2.420842,-0.778457958
2.428858,-0.775012773
2.436874,-0.768890643
2.44489,-0.763095552
2.452906,-0.756379852
2.460922,-0.752183219
2.468938,-0.748485782
2.476954,-0.73997783
2.48497,-0.734568941
2.492986,-0.732247325
2.501002,-0.725195367
2.509018,-0.718376877
2.517034,-0.714628923
2.52505,-0.704476256
2.533066,-0.701095343
2.541083,-0.696276348
2.549099,-0.686963045
2.557115,-0.679327508
2.565131,-0.673285602
2.573147,-0.666389726
2.581163,-0.663999345
2.589179,-0.651567702
2.597195,-0.647845948
2.605211,-0.638015311
2.613227,-0.63262821
2.621243,-0.626546971
2.629259,-0.62046595
