temp,energy
3.919840,-571521.789790
3.927856,-569179.651652
3.935872,-570747.907908
3.943888,-567212.260260
3.951904,-567074.474474
3.959920,-564562.746747
3.967936,-563585.105105
3.975952,-561644.012012
3.983968,-559894.934935
3.991984,-560435.295295
4.000000,-556763.107107
