temp,heat-cap
2.40481,1.258105469
2.412826,1.237695313
2.420842,1.254589844
2.428858,1.263867188
2.436874,1.222070313
2.44489,1.229785156
2.452906,1.25390625
2.460922,1.208496094
2.468938,1.2453125
2.476954,1.151074219
2.48497,1.252539063
2.492986,1.228125
2.501002,1.137304688
2.509018,1.240917969
2.517034,1.112207031
2.52505,1.25390625
2.533066,1.21953125
2.541083,1.244140625
2.549099,1.2234375
2.557115,1.234082031
2.565131,0.952636719
2.573147,1.144824219
2.581163,0.954589844
2.589179,0.792871094
2.597195,0.944140625
2.605211,0.82578125
2.613227,1.013964844
2.621243,1.171679688
2.629259,1.129003906
2.637275,0.775878906
2.645291,0.943554687
2.653307,0.90625
2.661323,0.725
2.669339,1.140722656
2.677355,0.716015625
2.685371,1.147070313
2.693387,0.721679687
2.701403,0.631347656
2.709419,0.777441406
2.717435,0.832910156
2.725451,0.966503906
2.733467,0.712011719
2.741483,0.60625
2.749499,0.7203125
2.757515,0.642089844
2.765531,0.552734375
2.773547,0.675878906
2.781563,0.539257812
2.789579,0.582910156
2.797595,0.661230469
2.805612,0.589160156
2.813628,0.521289062
2.821644,0.517285156
2.82966,0.535253906
2.837676,0.531738281
2.845692,0.530078125
2.853708,0.494335937
2.861724,0.56640625
2.86974,0.488671875
2.877756,0.483496094
2.885772,0.533886719
2.893788,0.475488281
2.901804,0.545898437
2.90982,0.48046875
2.917836,0.47890625
2.925852,0.485351562
2.933868,0.4796875
2.941884,0.467578125
2.9499,0.553417969
2.957916,0.502929687
2.965932,0.429296875
2.973948,0.453417969
2.981964,0.409082031
2.98998,0.404394531
2.997996,0.424804687
3.006012,0.456347656
3.014028,0.409375
3.022044,0.412011719
3.038076,0.426464844
3.046092,0.3984375
3.054108,0.413867187
3.062124,0.412695312
3.070141,0.383300781
3.078157,0.384667969
3.086173,0.385839844
3.094189,0.377636719
3.102205,0.392285156
3.110221,0.403125
3.118237,0.389941406
3.126253,0.371191406
3.134269,0.411328125
3.142285,0.402148437
3.150301,0.349414062
3.158317,0.345898437
3.166333,0.35703125
3.174349,0.345898437
3.182365,0.346289062
3.190381,0.343066406
3.198397,0.340527344
3.206413,0.343261719
3.214429,0.320996094
3.222445,0.338183594
3.230461,0.3578125
3.238477,0.318945312
3.246493,0.327734375
3.254509,0.317675781
3.262525,0.321289062
3.270541,0.309863281
3.278557,0.313867187
3.286573,0.316796875
3.294589,0.303222656
3.302605,0.300976562
3.310621,0.295019531
3.318637,0.300683594
3.326653,0.289550781
3.33467,0.287402344
3.342686,0.314648437
3.350702,0.2921875
3.358718,0.30390625
3.366734,0.276269531
3.37475,0.27890625
3.382766,0.269238281
3.390782,0.284472656
3.398798,0.283105469
3.406814,0.266601562
3.41483,0.276464844
3.422846,0.288867187
3.430862,0.263378906
3.438878,0.260546875
3.446894,0.26953125
3.45491,0.254394531
3.462926,0.270800781
3.470942,0.264550781
3.478958,0.268261719
3.486974,0.253808594
3.49499,0.264648437
3.503006,0.250195312
3.511022,0.241210937
3.519038,0.247167969
3.551102,0.234667969
3.559118,0.245214844
3.567134,0.249804687
3.57515,0.243652344
3.583166,0.252050781
3.591182,0.249414062
3.599198,0.232910156
3.607215,0.240917969
3.615231,0.2421875
3.623247,0.236230469
3.631263,0.275
3.639279,0.235839844
3.647295,0.260351562
3.655311,0.24296875
3.663327,0.238183594
3.671343,0.226074219
3.679359,0.23046875
3.687375,0.218945312
3.695391,0.233691406
3.703407,0.213574219
3.711423,0.215332031
3.719439,0.224316406
3.727455,0.216503906
3.735471,0.225488281
3.743487,0.216308594
3.751503,0.216894531
3.759519,0.2078125
3.767535,0.21640625
3.775551,0.210839844
3.783567,0.209667969
3.791583,0.2046875
3.799599,0.202636719
3.807615,0.200488281
3.815631,0.196875
3.823647,0.202148437
3.831663,0.20390625
3.839679,0.203613281
1.79509,0.396632012
1.796593,0.328201416
1.798096,0.423363301
1.799599,0.467772539
1.801102,0.451590283
1.802605,0.492296973
1.804108,0.394787393
1.805611,0.42784669
1.807114,0.348861865
1.808617,0.405797315
1.81012,0.462446602
1.811623,0.424219238
1.813126,0.481914707
1.814629,0.432653076
1.816132,0.374105498
1.817635,0.430770693
1.819138,0.416993066
1.820641,0.465389912
1.822144,0.44386791
1.823647,0.429673457
1.82515,0.424176856
1.826653,0.463486348
1.828156,0.50156876
1.829659,0.462542881
1.831162,0.47126915
1.832665,0.476820898
1.834168,0.46343419
1.835671,0.464773145
1.837174,0.487422832
1.838677,0.503541904
1.84018,0.439434248
1.841683,0.432649981
1.843186,0.493997354
1.844689,0.499496816
1.846192,0.465220215
1.847695,0.486079775
1.849198,0.495241191
1.850701,0.510630664
1.852204,0.471969512
1.853707,0.469893799
1.85521,0.449698389
1.856713,0.539838379
1.858216,0.468338594
1.859719,0.519121768
1.861222,0.506170879
1.862725,0.418220654
1.864228,0.467200947
1.865731,0.509504639
1.867234,0.515207715
1.868737,0.494879522
1.87024,0.476760068
1.871743,0.521952197
1.873246,0.506251816
1.874749,0.510153691
1.876253,0.483095772
1.877756,0.563753379
1.879259,0.523016836
1.880762,0.608309668
1.882265,0.488006729
1.883768,0.520845723
1.885271,0.5301679
1.886774,0.536587412
1.888277,0.478585547
1.88978,0.605497773
1.891283,0.51827166
1.892786,0.505963721
1.894289,0.543765068
1.895792,0.508211143
1.897295,0.536007627
1.898798,0.532891787
1.900301,0.553337588
1.901804,0.515491152
1.903307,0.579710147
1.90481,0.558262686
1.906313,0.550322881
1.907816,0.513479033
1.909319,0.573945869
1.910822,0.628598106
1.912325,0.576427432
1.913828,0.572221826
1.915331,0.580581221
1.916834,0.66218585
1.918337,0.595306201
1.91984,0.579873428
1.921343,0.610633379
1.922846,0.637290234
1.924349,0.577503447
1.925852,0.611801182
1.927355,0.640539863
1.928858,0.561425332
1.930361,0.538873193
1.931864,0.55018335
1.933367,0.580126201
1.93487,0.627163818
1.936373,0.630304522
1.937876,0.625971152
1.939379,0.589952891
1.940882,0.656939248
1.942385,0.642107578
1.943888,0.587024961
1.945391,0.691913555
1.946894,0.596057363
1.948397,0.595151807
1.9499,0.636740576
1.951403,0.666552676
1.952906,0.650560147
1.954409,0.541817383
1.955912,0.593788203
1.957415,0.655802305
1.958918,0.647694414
1.960421,0.670925986
1.961924,0.681148975
1.963427,0.566330186
1.96493,0.689145889
1.966433,0.609665391
1.967936,0.560740332
1.969439,0.666909717
1.970942,0.681171231
1.972445,0.628633447
1.973948,0.622942705
1.975451,0.607489238
1.976954,0.640573643
1.978457,0.670084063
1.97996,0.719246533
1.981463,0.698675596
1.982966,0.662871592
1.984469,0.685411055
1.985972,0.675276592
1.987475,0.644941016
1.988978,0.654394287
1.990481,0.656275273
1.991984,0.677260674
1.993487,0.681973936
1.99499,0.739305723
1.996493,0.726396289
1.997996,0.635176514
1.999499,0.676537197
2.001002,0.755871123
2.002505,0.726549561
2.004008,0.626017715
2.005511,0.688539453
2.007014,0.747604092
2.008517,0.682892871
2.01002,0.752436953
2.011523,0.73439169
2.013026,0.718618867
2.014529,0.613489326
2.016032,0.811883926
2.017535,0.76251917
2.019038,0.726464268
2.020541,0.737184561
2.022044,0.697140752
2.023547,0.711209238
2.02505,0.703358477
2.026553,0.724290713
2.028056,0.72599334
2.029559,0.800892402
2.031062,0.811343408
2.032565,0.770834053
2.034068,0.812238691
2.035571,0.75245665
2.037074,0.764960527
2.038577,0.834336914
2.04008,0.779634883
2.041583,0.847424492
2.043086,0.79115834
2.044589,0.596521377
2.046092,0.805988555
2.047595,0.8276021
2.049098,0.779283047
2.050601,0.957407002
2.052104,0.693845254
2.053607,0.832793193
2.05511,0.854698232
2.056613,0.834612744
2.058116,0.787822109
2.059619,0.803369219
2.061122,0.839230635
2.062625,0.799398848
2.064128,0.828877022
2.065631,0.753766162
2.067134,0.890217275
2.068637,0.87572665
2.07014,0.755649707
2.071643,0.74819041
2.073146,0.81230376
2.074649,0.858861846
2.076152,0.932130723
2.077655,0.714126152
2.079158,0.94790085
2.080661,0.861088945
2.082164,0.906784756
2.083667,0.946384131
2.08517,0.847028447
2.086673,0.80041669
2.088176,0.990466484
2.089679,0.820462402
2.091182,0.94934165
2.092685,0.989332852
2.094188,0.863064727
2.095691,0.972705703
2.097194,0.922282373
2.098697,0.993374756
2.1002,0.784110215
2.101703,0.880365361
2.103206,0.983825791
2.104709,0.952898799
2.106212,1.047657432
2.107715,0.917361397
2.109218,1.016658516
2.110721,1.01012918
2.112224,1.016336523
2.113727,0.964914395
2.11523,0.98318044
2.116733,0.99230251
2.118236,1.015649287
2.119739,1.034834297
2.121242,0.959606104
2.122745,1.038664912
2.124248,1.026815713
2.125752,1.063613477
2.127255,1.026316816
2.128758,1.290970127
2.130261,1.067543184
2.131764,0.917518652
2.133267,1.003003369
2.13477,0.961744961
2.136273,1.066689023
2.137776,1.212021064
2.139279,1.004135098
2.140782,1.067937529
2.142285,1.222387715
2.143788,1.241837012
2.145291,1.273093809
2.146794,1.129479404
2.148297,1.121238242
2.1498,0.968706738
2.151303,1.226509932
2.152806,1.101922949
2.154309,1.138775166
2.155812,1.168191865
2.157315,0.97381668
2.158818,1.248622148
2.160321,1.241319355
2.161824,1.160597246
2.163327,1.235726592
2.16483,0.932740703
2.166333,1.283578633
2.167836,1.251018652
2.169339,1.026793516
2.170842,1.174427959
2.172345,1.294860977
2.173848,1.331614873
2.175351,1.497319863
2.176854,1.239698564
2.178357,1.308398818
2.17986,1.133123281
2.181363,1.421106084
2.182866,1.458593896
2.184369,1.241510596
2.185872,1.546585107
2.187375,1.241293379
2.188878,1.243470254
2.190381,1.288084482
2.191884,1.182905898
2.193387,1.203381895
2.19489,1.152954365
2.196393,1.30465626
2.197896,1.125263311
2.199399,1.295061836
2.200902,1.482550156
2.202405,1.227315928
2.203908,1.151932881
2.205411,1.531481006
2.206914,1.363044688
2.208417,1.379387275
2.20992,1.414042969
2.211423,1.146022578
2.212926,1.549490195
2.214429,1.364196621
2.215932,1.419534316
2.217435,1.423138545
2.218938,1.437525361
2.220441,1.356803311
2.221944,1.633051787
2.223447,1.458240518
2.22495,1.926351367
2.226453,1.536683359
2.227956,1.867077715
2.229459,1.430156953
2.230962,1.371827891
2.232465,1.363793555
2.233968,1.641606543
2.235471,1.792565527
2.236974,1.572719531
2.238477,1.666672764
2.23998,1.081184141
2.241483,1.219289805
2.242986,1.963137734
2.244489,1.832596748
2.245992,1.303622363
2.247495,1.606441348
2.248998,1.869906113
2.250501,2.108493809
2.252004,2.101067813
2.253507,1.723292578
2.25501,1.489934941
2.256513,1.678396123
2.258016,1.921380303
2.259519,1.760070244
2.261022,2.003443506
2.262525,1.863916045
2.264028,1.697521855
2.265531,1.971838506
2.267034,1.805725088
2.268537,1.552866973
2.27004,2.152411973
2.271543,1.875594297
2.273046,2.243449287
2.274549,2.306344746
2.276052,2.063118467
2.277555,2.155898877
2.279058,1.700560654
2.280561,2.49152416
2.282064,2.019522568
2.283567,2.20819666
2.28507,1.835736504
2.286573,2.116712139
2.288076,1.458657539
2.289579,2.103671455
2.291082,2.103574189
2.292585,1.892109385
2.294088,1.998065518
2.295591,2.094692451
2.297094,1.353475469
2.298597,1.801765127
2.3001,1.607163711
2.301603,2.197600098
2.303106,2.345151836
2.304609,1.81913873
2.306112,1.974845068
2.307615,2.255447959
2.309118,1.753016387
2.310621,1.802796367
2.312124,1.787969697
2.313627,1.91361791
2.31513,1.965568496
2.316633,1.992418965
2.318136,1.55803625
2.319639,2.329013418
2.321142,1.484517617
2.322645,1.212747383
2.324148,1.985639082
2.325651,2.185535654
2.327154,1.400214316
2.328657,2.3328029
2.33016,1.437163594
2.331663,2.180604326
2.333166,1.540937949
2.334669,2.056143613
2.336172,1.407685938
2.337675,2.109257178
2.339178,1.633971582
2.340681,1.014288115
2.342184,1.575821543
2.343687,2.150755469
2.34519,2.472641016
2.346693,1.017827588
2.348196,1.56329292
2.349699,1.727936172
2.351202,1.543051797
2.352705,1.603449463
2.354208,1.831227168
2.355711,2.196536309
2.357214,1.979256865
2.358717,1.185054307
2.36022,1.575445703
2.361723,1.115010469
2.363226,2.348879854
2.364729,1.873959268
2.366232,1.044748857
2.367735,1.986901035
2.369238,1.200289131
2.370741,1.305104531
2.372244,1.51580293
2.373747,2.126422041
2.375251,1.820340771
2.376754,1.333029404
2.378257,1.028482285
2.37976,1.249421631
2.381263,1.188912227
2.382766,0.696656299
2.384269,1.031455605
2.385772,0.851506914
2.387275,1.165552441
2.388778,2.283700879
2.390281,0.927951465
2.391784,1.05576707
2.393287,1.236935146
2.39479,1.216792129
2.396293,1.270171895
2.397796,2.065683203
2.399299,1.123558594
2.400802,0.850961006
2.402305,1.233877754
2.403808,0.871244229
2.405311,0.886536963
2.406814,1.38685917
2.408317,1.384898701
2.40982,0.954470703
2.411323,1.296574199
2.412826,2.037442051
2.414329,1.882741816
2.415832,1.462639609
2.417335,0.948051885
2.418838,1.444835635
2.420341,0.966149824
2.421844,1.020596191
2.423347,1.368613418
2.42485,1.052017949
2.426353,1.195904541
2.427856,1.100877178
2.429359,1.090698623
2.430862,1.088475527
2.432365,0.914501377
2.433868,1.500954316
2.435371,1.051902324
2.436874,0.844585537
2.438377,0.98518582
2.43988,1.267909961
2.441383,1.35755832
2.442886,1.079713271
2.444389,0.961220029
2.445892,2.06257459
2.447395,1.020835488
2.448898,1.426404209
2.450401,1.040340752
2.451904,0.943249951
2.453407,1.319791279
2.45491,0.876955332
