temp,heat-cap
2.275247525,2.614456088
2.275637564,2.570336252
2.276417642,2.51056099
2.27719772,2.470710815
2.277587759,2.442246405
2.278367837,2.405242672
2.279147915,2.359699615
2.279927993,2.331235205
2.280708071,2.29138503
2.281488149,2.255804518
2.282658266,2.225916887
2.283438344,2.190336374
2.284218422,2.157602302
2.285388539,2.12486823
2.286948695,2.075055512
2.28889889,2.035205338
2.290069007,2.005317707
2.291629163,1.964044312
2.293969397,1.915654814
2.296309631,1.881497522
2.297869787,1.84876345
2.300210021,1.816029378
2.301770177,1.786141747
2.30450045,1.749138014
2.306450645,1.717827163
2.309180918,1.687939532
2.311911191,1.65520546
2.314641464,1.619624947
2.318151815,1.588314096
2.320882088,1.561272906
2.3240024,1.535654937
2.326732673,1.508613747
2.331413141,1.474456454
2.334533453,1.441722383
2.340384038,1.404718649
2.343894389,1.377677459
2.349744974,1.344943387
2.35559556,1.307939654
2.361056106,1.280898464
2.36729673,1.253857274
2.373147315,1.221123203
2.379777978,1.194082013
2.38679868,1.167040823
2.395379538,1.13146031
2.402010201,1.107265561
2.413711371,1.073108269
2.420732073,1.046067079
2.430093009,1.02044911
2.442574257,0.990561479
2.450765077,0.962097069
2.463636364,0.932209438
2.474167417,0.908014689
2.49249925,0.869587735
2.505760576,0.845392986
2.522532253,0.814082135
2.542814281,0.782771284
2.561536154,0.752883653
2.579867987,0.727265684
2.59819982,0.703070935
2.616141614,0.677452966
2.636033603,0.656104658
2.655535554,0.643295673
2.674257426,0.613408042
2.696879688,0.596329396
2.72340234,0.572134647
2.747584758,0.556479222
2.767476748,0.542247017
2.786978698,0.520898709
2.810381038,0.508089724
2.833783378,0.498127181
2.854065407,0.475355652
2.875517552,0.473932432
2.899309931,0.452584124
2.926222622,0.436928698
2.949624962,0.424119714
2.970687069,0.411310729
2.994089409,0.404194626
3.017491749,0.394232083
3.040894089,0.382846319
3.06429643,0.377153437
3.084968497,0.367190893
3.107980798,0.35865157
3.131383138,0.348689026
3.154785479,0.335880042
3.178187819,0.33018716
3.201590159,0.323071057
3.226552655,0.317378175
3.249954995,0.310262072
3.276867687,0.300299529
3.300270027,0.286067324
3.324452445,0.286067324
3.347854785,0.283220883
3.371257126,0.278951221
3.394659466,0.277528001
3.42040204,0.266142236
3.44380438,0.256179693
3.467206721,0.256179693
3.493339334,0.246217149
3.515181518,0.240524267
3.538583858,0.236254606
3.561986199,0.236254606
3.585388539,0.233408165
3.606840684,0.22059918
3.630633063,0.223445621
3.654035404,0.219175959
3.677437744,0.214906298
3.700840084,0.212059857
3.724242424,0.206366975
3.751155116,0.203520534
3.774557456,0.200674093
3.797959796,0.194981211
3.821362136,0.190711549
3.844764476,0.190711549
