temp,magnetisation
3.280961924,0
3.288777555,0
3.296593186,0
3.304408818,0
3.312224449,0
3.32004008,0
3.327855711,0
3.335671343,0
3.343486974,0
3.351302605,0
3.359118236,0
3.366933868,0
3.374749499,0
3.38256513,0
3.390380762,0
3.398196393,0
3.406012024,0
3.413827655,0
3.421643287,0
3.429458918,0
3.437274549,0
3.44509018,0
3.452905812,0
3.460721443,0
3.468537074,0
3.476352705,0
3.484168337,0
3.491983968,0
3.499799599,0
3.50761523,0
3.515430862,0
3.523246493,0
3.531062124,0
3.538877756,0
3.546693387,0
3.554509018,0
3.562324649,0
3.570140281,0
3.577955912,0
3.585771543,0
3.593587174,0
3.601402806,0
3.609218437,0
3.617034068,0
3.624849699,0
3.632665331,0
3.640480962,0
3.648296593,0
3.656112224,0
3.663927856,0
3.671743487,0
3.679559118,0
3.687374749,0
3.695190381,0
3.703006012,0
3.710821643,0
3.718637275,0
3.726452906,0
3.734268537,0
3.742084168,0
3.7498998,0
3.757715431,0
3.765531062,0
3.773346693,0
3.781162325,0
3.788977956,0
3.796793587,0
3.804609218,0
3.81242485,0
3.820240481,0
3.828056112,0
3.835871743,0
3.843687375,0
3.851503006,0
3.859318637,0
3.867134269,0
3.8749499,0
3.882765531,0
3.890581162,0
3.898396794,0
3.906212425,0
3.914028056,0
3.921843687,0
3.929659319,0
3.93747495,0
3.945290581,0
3.953106212,0
3.960921844,0
3.968737475,0
3.976553106,0
3.984368737,0
3.992184369,0
4,0
